Name,Base Score,Base Severity,CVSS Vector,Exploitability Score,Impact Score,Source,Vendor,Link
CVE-2018-11138,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Quest,https://www.cvedetails.com/cve/CVE-2018-11138
CVE-2018-10562,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Dasannetworks,https://www.cvedetails.com/cve/CVE-2018-10562
CVE-2018-10561,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Dasannetworks,https://www.cvedetails.com/cve/CVE-2018-10561
CVE-2018-8653,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8653
CVE-2018-8611,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8611
CVE-2018-8589,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8589
CVE-2018-8581,5.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:N,8.6,4.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8581
CVE-2018-8453,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8453
CVE-2018-8440,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8440
CVE-2018-8414,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8414
CVE-2018-8406,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8406
CVE-2018-8405,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8405
CVE-2018-8373,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8373
CVE-2018-8298,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8298
CVE-2018-8174,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8174
CVE-2018-8120,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-8120
CVE-2018-7841,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,None,https://www.cvedetails.com/cve/CVE-2018-7841
CVE-2018-7602,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2018-7602
CVE-2018-7600,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2018-7600
CVE-2018-7445,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Mikrotik,https://www.cvedetails.com/cve/CVE-2018-7445
CVE-2018-6961,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Vmware,https://www.cvedetails.com/cve/CVE-2018-6961
CVE-2018-6882,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Synacor,https://www.cvedetails.com/cve/CVE-2018-6882
CVE-2018-6789,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2018-6789
CVE-2018-6530,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2018-6530
CVE-2018-6065,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2018-6065
CVE-2018-5430,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Tibco,https://www.cvedetails.com/cve/CVE-2018-5430
CVE-2018-5002,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2018-5002
CVE-2018-4990,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2018-4990
CVE-2018-4939,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2018-4939
CVE-2018-4878,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2018-4878
CVE-2018-4344,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2018-4344
CVE-2018-2628,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2018-2628
CVE-2018-2380,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2018-2380
CVE-2018-1273,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2018-1273
CVE-2018-0802,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-0802
CVE-2018-0798,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2018-0798
CVE-2018-0296,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0296
CVE-2018-0180,7.1,HIGH,AV:N/AC:M/Au:N/C:N/I:N/A:C,8.6,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0180
CVE-2018-0179,7.1,HIGH,AV:N/AC:M/Au:N/C:N/I:N/A:C,8.6,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0179
CVE-2018-0175,7.9,HIGH,AV:A/AC:M/Au:N/C:C/I:C/A:C,5.5,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0175
CVE-2018-0174,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0174
CVE-2018-0173,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0173
CVE-2018-0172,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0172
CVE-2018-0171,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0171
CVE-2018-0167,8.3,HIGH,AV:A/AC:L/Au:N/C:C/I:C/A:C,6.5,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0167
CVE-2018-0161,6.3,MEDIUM,AV:N/AC:M/Au:S/C:N/I:N/A:C,6.8,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0161
CVE-2018-0159,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0159
CVE-2018-0158,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0158
CVE-2018-0156,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0156
CVE-2018-0155,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0155
CVE-2018-0154,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0154
CVE-2018-0151,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0151
CVE-2018-0147,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0147
CVE-2018-0125,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2018-0125
CVE-2017-1000486,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Primetek,https://www.cvedetails.com/cve/CVE-2017-1000486
CVE-2017-18368,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Zyxel,https://www.cvedetails.com/cve/CVE-2017-18368
CVE-2017-18362,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Connectwise,https://www.cvedetails.com/cve/CVE-2017-18362
CVE-2017-17562,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Embedthis,https://www.cvedetails.com/cve/CVE-2017-17562
CVE-2017-16651,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2017-16651
CVE-2017-15944,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Paloaltonetworks,https://www.cvedetails.com/cve/CVE-2017-15944
CVE-2017-12617,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2017-12617
CVE-2017-12615,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2017-12615
CVE-2017-12319,7.1,HIGH,AV:N/AC:M/Au:N/C:N/I:N/A:C,8.6,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12319
CVE-2017-12240,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12240
CVE-2017-12238,3.3,LOW,AV:A/AC:L/Au:N/C:N/I:N/A:P,6.5,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12238
CVE-2017-12237,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12237
CVE-2017-12235,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12235
CVE-2017-12234,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12234
CVE-2017-12233,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12233
CVE-2017-12232,6.1,MEDIUM,AV:A/AC:L/Au:N/C:N/I:N/A:C,6.5,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12232
CVE-2017-12231,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-12231
CVE-2017-12149,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2017-12149
CVE-2017-11882,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-11882
CVE-2017-11826,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-11826
CVE-2017-11774,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-11774
CVE-2017-11357,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Telerik,https://www.cvedetails.com/cve/CVE-2017-11357
CVE-2017-11317,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Telerik,https://www.cvedetails.com/cve/CVE-2017-11317
CVE-2017-11292,6.0,MEDIUM,AV:N/AC:M/Au:S/C:P/I:P/A:P,6.8,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2017-11292
CVE-2017-10271,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2017-10271
CVE-2017-9841,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2017-9841
CVE-2017-9822,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Dnnsoftware,https://www.cvedetails.com/cve/CVE-2017-9822
CVE-2017-9805,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2017-9805
CVE-2017-9791,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2017-9791
CVE-2017-9248,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Telerik,https://www.cvedetails.com/cve/CVE-2017-9248
CVE-2017-8759,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-8759
CVE-2017-8570,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-8570
CVE-2017-8543,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-8543
CVE-2017-8540,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-8540
CVE-2017-8464,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-8464
CVE-2017-8291,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Artifex,https://www.cvedetails.com/cve/CVE-2017-8291
CVE-2017-7494,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2017-7494
CVE-2017-7269,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-7269
CVE-2017-6884,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Zyxel,https://www.cvedetails.com/cve/CVE-2017-6884
CVE-2017-6862,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2017-6862
CVE-2017-6744,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6744
CVE-2017-6743,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6743
CVE-2017-6742,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6742
CVE-2017-6740,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6740
CVE-2017-6739,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6739
CVE-2017-6738,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6738
CVE-2017-6737,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6737
CVE-2017-6736,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6736
CVE-2017-6663,6.1,MEDIUM,AV:A/AC:L/Au:N/C:N/I:N/A:C,6.5,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6663
CVE-2017-6627,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-6627
CVE-2017-6334,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2017-6334
CVE-2017-6327,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Symantec,https://www.cvedetails.com/cve/CVE-2017-6327
CVE-2017-6316,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2017-6316
CVE-2017-6077,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2017-6077
CVE-2017-5689,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Intel,https://www.cvedetails.com/cve/CVE-2017-5689
CVE-2017-5638,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2017-5638
CVE-2017-5521,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2017-5521
CVE-2017-5070,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2017-5070
CVE-2017-5030,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2017-5030
CVE-2017-3881,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2017-3881
CVE-2017-0263,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0263
CVE-2017-0262,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0262
CVE-2017-0261,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0261
CVE-2017-0222,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0222
CVE-2017-0213,1.9,LOW,AV:L/AC:M/Au:N/C:N/I:P/A:N,3.4,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0213
CVE-2017-0210,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0210
CVE-2017-0199,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0199
CVE-2017-0149,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0149
CVE-2017-0148,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0148
CVE-2017-0147,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0147
CVE-2017-0146,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0146
CVE-2017-0145,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0145
CVE-2017-0144,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0144
CVE-2017-0143,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0143
CVE-2017-0101,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0101
CVE-2017-0059,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0059
CVE-2017-0037,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0037
CVE-2017-0022,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0022
CVE-2017-0005,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0005
CVE-2017-0001,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2017-0001
CVE-2016-11021,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2016-11021
CVE-2016-10174,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2016-10174
CVE-2016-9563,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2016-9563
CVE-2016-9079,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2016-9079
CVE-2016-8735,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2016-8735
CVE-2016-8562,3.5,LOW,AV:N/AC:M/Au:S/C:N/I:N/A:P,6.8,2.9,nvd@nist.gov,Siemens,https://www.cvedetails.com/cve/CVE-2016-8562
CVE-2016-7892,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2016-7892
CVE-2016-7855,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2016-7855
CVE-2016-7262,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-7262
CVE-2016-7256,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-7256
CVE-2016-7255,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-7255
CVE-2016-7201,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-7201
CVE-2016-7200,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2016-7200
